Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
31,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
32,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
33,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
34,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
35,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
36,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
37,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
38,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
39,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
40,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
41,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
42,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
43,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
44,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
45,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
46,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
47,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
48,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
49,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
50,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
51,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
52,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
53,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
54,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
55,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
56,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
57,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
58,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
59,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
60,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
61,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
62,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
63,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
64,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
65,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
66,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
67,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
68,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
69,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
70,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
71,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
72,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
73,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
74,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
75,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
76,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
77,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
78,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
79,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
80,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
81,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
82,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
83,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
84,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
85,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
86,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
87,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
88,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
89,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
90,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
91,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
92,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
93,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
94,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
95,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
96,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
97,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
98,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
99,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
100,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
101,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
102,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
103,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
104,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
105,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
106,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
107,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
108,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
109,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
110,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
111,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
112,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
113,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
114,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
115,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
116,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
117,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
118,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
119,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
120,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
121,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
122,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
123,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
124,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
125,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
126,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
127,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
128,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
129,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
130,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
131,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
132,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
133,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
134,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
135,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
136,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
137,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
138,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
139,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
140,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
141,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
142,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
143,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
144,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
145,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
146,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
147,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
148,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
149,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
150,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
151,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
152,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
153,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
154,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
155,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
156,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
157,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
158,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
159,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
160,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
161,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
162,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
163,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
164,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
165,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
166,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
167,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
168,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
169,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
170,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
171,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
172,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
173,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
174,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
175,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
176,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
177,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
178,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
179,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
180,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
181,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
182,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
183,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
184,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
185,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
186,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
187,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
188,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
189,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
190,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
191,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
192,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
193,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
194,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
195,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
196,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
197,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
198,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
199,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
200,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
201,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
202,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
203,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
204,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
205,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
206,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
207,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
208,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
209,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
210,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
211,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
212,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
213,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
214,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
215,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
216,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
217,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
218,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
219,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
220,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
221,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
222,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
223,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
224,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
225,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
226,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
227,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
228,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
229,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
230,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
231,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
232,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
233,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
234,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
235,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
236,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
237,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
238,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
239,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
240,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
241,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
242,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
243,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
244,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
245,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
246,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
247,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
248,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
249,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
250,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
251,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
252,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
253,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
254,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
255,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
256,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
257,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
258,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
259,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
260,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
261,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
262,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
263,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
264,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
265,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
266,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
267,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
268,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
269,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
270,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
271,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
272,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
273,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
274,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
275,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
276,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
277,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
278,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
279,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
280,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
281,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
282,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
283,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
284,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
285,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
286,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
287,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
288,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
289,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
290,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
291,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
292,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
293,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
294,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
295,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
296,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
297,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
298,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
299,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
300,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
301,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
302,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
303,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
304,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
305,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
306,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
307,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
308,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
309,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
310,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
311,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
312,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
313,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
314,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
315,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
316,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
317,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
318,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
319,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
320,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
321,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
322,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
323,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
324,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
325,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
326,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
327,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
328,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
329,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
330,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
331,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
332,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
333,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
334,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
335,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
336,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
337,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
338,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
339,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
340,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
341,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
342,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
343,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
344,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
345,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
346,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
347,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
348,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
349,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
350,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
351,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
352,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
353,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
354,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
