Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
135,2,4,486,3,HIT_MUD,false,0,4,0,4,0,,,3,2,-37
136,2,4,489,3,ACCELERATING,false,0,4,0,4,0,,,3,2,-37
137,2,4,492,3,ACCELERATING,false,0,4,0,4,0,,,3,2,-37
138,2,4,495,3,ACCELERATING,false,0,4,0,4,0,,,3,2,-37
139,2,4,498,0,HIT_MUD,false,0,5,0,4,0,,,3,2,-40
140,2,4,498,0,FIXED_CAR,false,0,3,0,4,0,,,3,2,-40
141,2,4,501,3,HIT_MUD,false,0,4,0,4,0,,,3,2,-43
142,2,4,504,3,ACCELERATING,false,0,4,0,5,0,,,3,2,-39
143,2,4,507,3,ACCELERATING,false,0,4,0,5,0,,,3,2,-39
144,2,4,510,0,HIT_MUD,false,0,5,0,5,0,,,3,2,-42
145,2,4,510,0,FIXED_CAR,false,0,3,0,5,0,,,3,2,-42
146,2,4,513,0,HIT_MUD,false,0,5,0,5,0,,,3,2,-48
147,2,4,513,0,FIXED_CAR,false,0,3,0,5,0,,,3,2,-48
148,2,4,516,3,ACCELERATING,false,0,3,0,5,0,,,3,2,-48
149,2,4,522,6,ACCELERATING,false,0,3,0,5,0,,,3,2,-48
150,2,4,528,6,ACCELERATING,false,0,3,0,5,0,,,3,2,-48
151,2,4,534,6,ACCELERATING,false,0,3,0,5,0,,,3,2,-48
152,2,4,540,0,HIT_WALL,false,0,5,0,5,0,,,3,2,-53
153,2,4,540,0,FIXED_CAR,false,0,3,0,5,0,,,3,2,-53
154,2,4,543,3,ACCELERATING,false,0,3,0,5,0,,,3,2,-53
155,2,4,549,6,ACCELERATING,false,0,3,0,5,0,,,3,2,-53
156,2,4,555,6,ACCELERATING,false,0,3,0,5,0,,,3,3,-49
157,2,4,561,6,ACCELERATING,false,0,3,0,6,0,,,3,3,-45
158,2,4,567,6,ACCELERATING,false,0,3,1,6,0,,,3,3,-41
159,2,4,573,6,USED_BOOST,true,5,3,0,6,0,,,3,3,-37
160,2,4,579,0,HIT_MUD,false,0,5,0,6,0,,,3,3,-45
161,2,4,579,0,FIXED_CAR,false,0,3,0,6,0,,,3,3,-45
162,2,4,582,0,HIT_MUD,false,0,5,0,6,0,,,3,3,-51
163,2,4,582,0,FIXED_CAR,false,0,3,0,6,0,,,3,3,-51
164,2,4,585,3,ACCELERATING,false,0,3,0,6,1,,,3,3,-47
165,2,4,591,6,ACCELERATING,false,0,3,0,6,1,,,3,3,-47
166,2,4,597,6,ACCELERATING,false,0,3,0,6,1,,,3,3,-47
167,2,4,603,3,HIT_MUD,false,0,4,0,6,0,,,3,3,-50
168,2,4,606,3,ACCELERATING,false,0,4,0,6,0,,,3,3,-50
169,2,4,609,3,ACCELERATING,false,0,4,0,6,0,,,3,3,-50
170,2,4,612,0,HIT_MUD,false,0,5,0,6,0,,,3,3,-53
171,2,4,612,0,FIXED_CAR,false,0,3,0,6,0,,,3,3,-53
172,2,4,615,3,ACCELERATING,false,0,3,0,6,0,,,3,3,-53
173,2,4,621,6,ACCELERATING,false,0,3,0,6,0,,,3,3,-53
174,2,4,627,6,ACCELERATING,false,0,3,0,6,0,,,3,3,-53
175,2,4,633,3,HIT_MUD,false,0,4,0,6,0,,,3,3,-56
176,2,4,636,3,ACCELERATING,false,0,4,0,6,0,,,3,3,-56
177,2,4,639,3,ACCELERATING,false,0,4,0,6,0,,,3,3,-56
178,2,4,642,0,HIT_WALL,false,0,5,0,6,0,,,3,3,-61
179,2,4,642,0,FIXED_CAR,false,0,3,0,6,0,,,3,3,-61
180,2,4,645,3,ACCELERATING,false,0,3,0,6,0,,,3,3,-61
181,2,4,651,6,ACCELERATING,false,0,3,1,6,1,,,3,3,-53
182,2,4,657,6,USED_BOOST,true,5,3,0,6,1,,,3,3,-49
183,2,4,663,6,ACCELERATING,true,4,3,0,6,1,,,3,4,-45
184,2,4,669,0,HIT_WALL,false,0,5,0,6,1,,,3,4,-50
185,2,4,669,0,FIXED_CAR,false,0,3,0,6,1,,,3,4,-50
186,2,4,672,3,ACCELERATING,false,0,3,0,6,1,,,3,4,-50
187,2,4,678,6,ACCELERATING,false,0,3,0,6,1,,,3,4,-50
188,2,4,684,6,ACCELERATING,false,0,3,0,6,1,,,3,4,-50
189,2,4,690,6,ACCELERATING,false,0,3,0,6,1,,,4,4,-46
190,2,4,696,6,ACCELERATING,false,0,3,0,6,1,,,4,4,-46
191,2,4,702,6,ACCELERATING,false,0,3,0,6,1,,,4,4,-46
192,2,4,708,6,ACCELERATING,false,0,3,1,6,1,,,4,4,-42
193,2,4,714,6,USED_BOOST,true,5,3,0,6,1,,,5,4,-34
194,2,4,720,3,HIT_MUD,false,0,4,0,6,0,,,5,4,-37
195,2,4,723,0,HIT_MUD,false,0,5,0,6,0,,,5,4,-40
196,2,4,723,0,FIXED_CAR,false,0,3,0,6,0,,,5,4,-40
197,2,4,726,3,ACCELERATING,false,0,3,0,6,0,,,5,4,-40
198,2,4,732,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-40
199,2,4,738,0,HIT_MUD,false,0,5,0,6,0,,,5,4,-46
200,2,4,738,0,FIXED_CAR,false,0,3,0,6,0,,,5,4,-46
201,2,4,741,3,ACCELERATING,false,0,3,0,6,0,,,5,4,-46
202,2,4,747,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-46
203,2,4,753,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-46
204,2,4,759,0,HIT_WALL,false,0,5,0,6,0,,,5,4,-51
205,2,4,759,0,FIXED_CAR,false,0,3,0,6,0,,,5,4,-51
206,2,4,762,3,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
207,2,4,768,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
208,2,4,774,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
209,2,4,780,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
210,2,4,786,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
211,2,4,792,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
212,2,4,798,6,ACCELERATING,false,0,3,0,6,0,,,5,4,-51
213,2,4,804,0,HIT_MUD,false,0,5,0,6,0,,,5,4,-57
214,2,4,804,0,FIXED_CAR,false,0,3,0,6,0,,,5,4,-57
215,2,4,807,0,HIT_MUD,false,0,5,0,6,0,,,5,4,-63
216,2,4,807,0,FIXED_CAR,false,0,3,0,6,0,,,5,4,-63
217,2,4,810,3,ACCELERATING,false,0,3,0,6,0,,,5,4,-63
218,2,4,816,3,HIT_MUD,false,0,4,0,6,0,,,5,4,-66
219,2,4,819,3,ACCELERATING,false,0,4,0,6,0,,,5,4,-66
220,2,4,822,3,ACCELERATING,false,0,4,0,6,0,,,5,4,-66
221,2,4,825,3,ACCELERATING,false,0,4,0,6,0,,,5,4,-66
222,2,4,828,3,ACCELERATING,false,0,4,0,6,0,,,5,5,-62
223,2,4,831,3,ACCELERATING,false,0,4,0,6,0,,,5,5,-62
224,2,4,834,0,HIT_MUD,false,0,5,0,6,0,,,5,5,-65
225,2,4,834,0,FIXED_CAR,false,0,3,0,6,0,,,5,5,-65
226,2,4,837,3,ACCELERATING,false,0,3,0,6,0,,,5,5,-65
227,2,4,843,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-61
228,2,4,849,0,HIT_MUD,false,0,5,0,6,0,,,5,6,-67
229,2,4,849,0,FIXED_CAR,false,0,3,0,6,0,,,5,6,-67
230,2,4,852,3,ACCELERATING,false,0,3,0,6,0,,,5,6,-67
231,2,4,858,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-67
232,2,4,864,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-67
233,2,4,870,3,HIT_MUD,false,0,4,0,6,0,,,5,6,-70
234,2,4,873,0,HIT_MUD,false,0,5,0,6,0,,,5,6,-73
235,2,4,873,0,FIXED_CAR,false,0,3,0,6,0,,,5,6,-73
236,2,4,876,3,ACCELERATING,false,0,3,0,6,0,,,5,6,-73
237,2,4,882,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-73
238,2,4,888,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-73
239,2,4,894,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-73
240,2,4,900,6,ACCELERATING,false,0,3,0,6,0,,,5,6,-73
241,2,4,906,6,ACCELERATING,false,0,3,0,6,1,,,5,6,-69
242,2,4,912,6,ACCELERATING,false,0,3,0,6,1,,,5,6,-69
243,2,4,918,3,HIT_MUD,false,0,4,0,6,0,,,5,6,-72
244,2,4,921,0,HIT_MUD,false,0,5,0,6,0,,,5,6,-75
245,2,4,921,0,FIXED_CAR,false,0,3,0,6,0,,,5,6,-75
246,2,4,924,3,HIT_MUD,false,0,4,0,6,0,,,5,6,-78
247,2,4,927,3,ACCELERATING,false,0,4,0,6,0,,,5,6,-78
248,2,4,930,3,ACCELERATING,false,0,4,0,6,0,,,5,6,-78
249,2,4,933,3,ACCELERATING,false,0,4,0,7,0,,,5,6,-74
250,2,4,936,0,HIT_MUD,false,0,5,0,7,0,,,5,6,-77
251,2,4,936,0,FIXED_CAR,false,0,3,0,7,0,,,5,6,-77
252,2,4,939,3,ACCELERATING,false,0,3,0,7,0,,,5,6,-77
253,2,4,945,6,ACCELERATING,false,0,3,0,7,0,,,5,7,-73
254,2,4,951,0,HIT_MUD,false,0,5,0,7,0,,,5,7,-79
255,2,4,951,0,FIXED_CAR,false,0,3,0,7,0,,,5,7,-79
256,2,4,954,3,ACCELERATING,false,0,3,0,7,0,,,5,7,-79
257,2,4,960,6,ACCELERATING,false,0,3,0,8,0,,,5,7,-75
258,2,4,966,6,ACCELERATING,false,0,3,0,8,0,,,6,7,-71
259,2,4,972,6,ACCELERATING,false,0,3,0,8,0,,,6,7,-71
260,2,4,978,6,ACCELERATING,false,0,3,0,8,0,,,6,7,-71
261,2,4,984,3,HIT_MUD,false,0,4,0,8,0,,,6,7,-74
262,2,4,987,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
263,2,4,990,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
264,2,4,993,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
265,2,4,996,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
266,2,4,999,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
267,2,4,1002,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
268,2,4,1005,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
269,2,4,1008,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-74
270,2,4,1011,0,HIT_MUD,false,0,5,0,8,0,,,6,7,-77
271,2,4,1011,0,FIXED_CAR,false,0,3,0,8,0,,,6,7,-77
272,2,4,1014,3,ACCELERATING,false,0,3,0,8,0,,,6,7,-77
273,2,4,1020,3,HIT_MUD,false,0,4,0,8,0,,,6,7,-80
274,2,4,1023,3,ACCELERATING,false,0,4,0,8,0,,,6,7,-80
275,2,4,1026,0,HIT_MUD,false,0,5,0,8,0,,,6,7,-83
276,2,4,1026,0,FIXED_CAR,false,0,3,0,8,0,,,6,7,-83
277,2,4,1029,3,ACCELERATING,false,0,3,0,8,0,,,6,7,-83
278,2,4,1035,6,ACCELERATING,false,0,3,0,8,0,,,6,7,-83
279,2,4,1041,6,ACCELERATING,false,0,3,0,8,1,,,6,7,-79
280,2,4,1047,6,USED_LIZARD,false,0,3,0,8,0,,,6,7,-79
281,2,4,1053,3,HIT_MUD,false,0,4,0,8,1,,,6,7,-78
282,2,4,1056,3,ACCELERATING,false,0,4,0,8,1,,,6,7,-78
283,2,4,1059,3,ACCELERATING,false,0,4,0,8,1,,,6,7,-78
284,2,4,1062,0,HIT_WALL,false,0,5,0,8,1,,,6,7,-83
285,2,4,1062,0,FIXED_CAR,false,0,3,0,8,1,,,6,7,-83
286,2,4,1065,3,ACCELERATING,false,0,3,0,9,1,,,6,7,-79
287,2,4,1071,6,ACCELERATING,false,0,3,1,9,1,,,6,7,-75
288,2,4,1077,6,USED_BOOST,true,5,3,1,9,1,,,6,7,-67
289,2,4,1083,6,USED_BOOST,true,5,3,0,9,1,,,6,7,-63
290,2,4,1089,6,ACCELERATING,true,4,3,0,9,1,,,6,7,-63
291,2,4,1095,6,ACCELERATING,true,3,3,0,9,1,,,6,7,-63
292,2,4,1101,6,ACCELERATING,true,2,3,0,9,1,,,6,7,-63
293,2,4,1107,6,ACCELERATING,true,1,3,0,9,1,,,6,7,-63
294,2,4,1113,6,ACCELERATING,false,0,3,0,9,1,,,6,7,-63
295,2,4,1119,6,ACCELERATING,false,0,3,0,9,1,,,6,8,-59
296,2,4,1125,6,ACCELERATING,false,0,3,1,9,1,,,6,8,-55
297,2,4,1131,6,USED_BOOST,true,5,3,0,9,1,,,6,8,-51
298,2,4,1137,6,ACCELERATING,true,4,3,0,10,1,,,6,8,-47
299,2,4,1143,6,ACCELERATING,true,3,3,0,10,1,,,6,8,-47
300,2,4,1149,6,ACCELERATING,true,2,3,0,10,1,,,6,8,-47
301,2,4,1155,0,HIT_WALL,false,0,5,0,10,1,,,6,8,-52
302,2,4,1155,0,FIXED_CAR,false,0,3,0,10,1,,,6,8,-52
303,2,4,1158,3,ACCELERATING,false,0,3,0,10,1,,,6,8,-52
304,2,4,1164,6,ACCELERATING,false,0,3,0,10,1,,,6,8,-52
305,2,4,1170,6,ACCELERATING,false,0,3,0,10,1,,,6,9,-48
306,2,4,1176,6,ACCELERATING,false,0,3,0,10,1,,,6,9,-48
307,2,4,1182,6,ACCELERATING,false,0,3,0,10,1,,,6,9,-48
308,2,4,1188,6,USED_LIZARD,false,0,3,0,10,0,,,6,9,-48
309,2,4,1194,6,ACCELERATING,false,0,3,0,10,0,,,6,9,-48
310,2,4,1200,6,ACCELERATING,false,0,3,0,10,0,,,6,9,-48
311,2,4,1206,3,HIT_MUD,false,0,4,0,10,0,,,6,9,-51
312,2,4,1209,0,HIT_MUD,false,0,5,0,10,0,,,6,9,-54
313,2,4,1209,0,FIXED_CAR,false,0,3,0,10,0,,,6,9,-54
314,2,4,1212,3,ACCELERATING,false,0,3,0,10,0,,,6,9,-54
315,2,4,1218,6,ACCELERATING,false,0,3,0,10,0,,,6,9,-54
316,2,4,1224,6,ACCELERATING,false,0,3,0,10,0,,,6,9,-54
317,2,4,1230,6,ACCELERATING,false,0,3,0,10,0,,,6,9,-54
318,2,4,1236,6,ACCELERATING,false,0,3,0,10,0,,,6,9,-54
319,2,4,1242,3,HIT_MUD,false,0,4,0,10,0,,,6,9,-57
320,2,4,1245,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
321,2,4,1248,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
322,2,4,1251,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
323,2,4,1254,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
324,2,4,1257,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
325,2,4,1260,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
326,2,4,1263,3,ACCELERATING,false,0,4,0,10,0,,,6,9,-57
327,2,4,1266,3,ACCELERATING,false,0,4,1,10,0,,,6,9,-53
328,2,4,1269,3,ACCELERATING,false,0,4,1,10,0,,,6,9,-53
329,2,4,1272,3,ACCELERATING,false,0,4,1,10,0,,,6,9,-53
330,2,4,1275,3,ACCELERATING,false,0,4,1,10,0,,,7,9,-49
331,2,4,1278,3,ACCELERATING,false,0,4,1,10,0,,,7,9,-49
332,2,4,1281,0,HIT_MUD,false,0,5,1,10,0,,,7,9,-55
333,2,4,1281,0,FIXED_CAR,false,0,3,1,10,0,,,7,9,-55
334,2,4,1284,3,ACCELERATING,false,0,3,1,10,0,,,7,9,-55
335,2,4,1290,6,ACCELERATING,false,0,3,2,10,0,,,7,10,-47
336,2,4,1296,6,USED_BOOST,true,5,3,1,10,0,,,7,10,-43
337,2,4,1302,0,HIT_WALL,false,0,5,0,10,0,,,8,10,-40
338,2,4,1302,0,FIXED_CAR,false,0,3,0,10,0,,,8,10,-40
339,2,4,1305,3,ACCELERATING,false,0,3,0,10,0,,,8,10,-40
340,2,4,1311,6,ACCELERATING,false,0,3,0,11,0,,,8,11,-32
341,2,4,1317,6,ACCELERATING,false,0,3,0,11,0,,,8,11,-32
342,2,4,1323,6,ACCELERATING,false,0,3,0,11,0,,,8,11,-32
343,2,4,1329,3,HIT_MUD,false,0,4,0,11,1,,,8,11,-31
344,2,4,1332,3,ACCELERATING,false,0,4,0,11,1,,,8,11,-31
345,2,4,1335,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
346,2,4,1338,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
347,2,4,1341,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
348,2,4,1344,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
349,2,4,1347,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
350,2,4,1350,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
351,2,4,1353,3,ACCELERATING,false,0,4,0,12,1,,,8,11,-27
